doc_id,source_idx,genre,model,text,label,obfuscated,condition,technique,score,pred
doc_0439,76,fiction,gpt-4.1,"Okay, uh, so let me try to explain what happened that night because—well, honestly, I still can’t quite figure it out myself. You know how sometimes you think you’re doing something smart but, like, the moment you start, everything just goes sideways? That’s kinda what went down with me and Pete. We’d been sitting under that busted streetlight on Fifth, fiddling with our phones, talking about how Raz once said anybody with half a brain would just… I don’t know, take off when things get bad. Maybe he was on to something.

Anyway, we’d been talking and, listen, Pete’s advice never really makes sense, but I let him go on about it. He kept saying, “You’ve gotta let things play out, you can’t just jump in and try to fix everything.” But me, I can’t leave well enough alone. It’s just not in me. Which is, uh, probably why I got involved when I did.

So, right, here’s the thing: there was this guy—he didn’t really look right. Like, not dangerous or anything, just… off. A real Raskolnikov type if you ask me—always looking at the ground, mumbling to himself, carrying a bag that seemed way too heavy for whatever was in it. Pete, of course, wanted to let him be. “Don’t be a fool, man,” he said, but I’d already stood up and started walking over, so whatever.

As I got close, the guy looked up. And, uh, I swear, there was this flash of something in his eyes. Maybe fear? Maybe he just hated that I was there. Either way, it made me pause. Which, looking back, was probably smart, but of course I kept going because, well, I don’t listen to my own instincts, do I? I said, “Hey, you alright?” and he didn’t answer. Not at first, anyway. Then he muttered, almost too quiet for me to hear, “Leave me alone.” You ever have one of those moments where you know you should just do what’s asked and walk away but you just… can’t? Would it have been easier if I’d just listened?

But no, I asked again, and the second time, he finally looked at me. His eyes were wild, but, like, tired too, if that makes sense. “You don’t get it,” he said, and I honestly didn’t. “Don’t you see?” he snapped, and, well, I didn’t see anything except a dude on the edge. I probably looked like a total fool standing there, but I couldn’t help myself. “Tell me, man. I wanna know.”

He sighed so heavy it was almost a groan. “Nothing to tell,” he said. I almost believed him, but then he stood up real sudden and the bag hit the pavement, making a sort of dull clunk. Pete was still back by the light, waving at me to come back, but I just stood there like I couldn’t move. I don’t even know why. Maybe I thought I could help, or maybe I just didn’t want to be alone in my own head that night.

Out of nowhere, the guy started walking away, real fast. I almost followed, honestly, but something stopped me. Like, this is where it all breaks, you know? It’s one of those crossroads you read about, except it doesn’t feel dramatic, it just feels… sad, I guess. I let him go, eventually, and I guess I’ll never know what was really in that bag or what he was running from. Pete called me over, and we stood there for a while not saying much.

Do you ever wonder if you’re supposed to just let people go? Or is it better to run after them, to try to help, even if you don’t have the first clue what you’re supposed to do or say? I wish I knew. But that night, I just watched him vanish into the shadow under the old bridge, and I couldn’t tell if I’d dodged something or just missed my chance to actually do something right for once.

Anyway, that’s what happened. Not much to it, really, but I keep thinking about that guy, and what I could’ve done different. Maybe I am just as much a fool as Pete always says.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.015033236957887688,0
doc_0446,365,fiction,gpt-4.1,"So, yeah, I mean—look, it’s late and you probably just want the story, but the thing is: I can’t really remember how it started. It’s fuzzy. Was it raining? Maybe. Or maybe it was sunny and I’m just mixing it up with another afternoon. There’s this pub, right, over by the river where the old bridge used to be, and everyone always talks about the food—like, it’s got the best leeks in soup in town. That’s a weird thing to be famous for, but, hey, people still come in droves.

Okay, I’ll get to the point. Fluellen’s working behind the bar, trying to look busy, but he’s got this vibe, y’know, like he’s the only good guy in the joint. He’s wiping the counter—some sticky stuff, don’t ask me what, and muttering about how no one appreciates a proper leek. “Leek’s a good vegetable,” he says to nobody in particular. I mean, is it? I don’t know. I just eat whatever’s in front of me. But Fluellen’s got beef about it, thinks people should pray for the leek at dinner, not just wolf it down. He’s got this big Welsh pride about it, too, which is cool and all, but, honestly, does anyone even care?

There’s this knave—I swear, that’s the best word for him—lurking at the end of the bar. He’s got a pistol tucked under his coat and, yeah, I saw him flash it when he thought no one was looking. But Fluellen saw it, too, because that guy misses nothing. The knave’s got a face you wanna punch, but you don’t, because he also looks like he’d bite. So, anyway, the knave orders some food, asks Fluellen for the “French stuff,” which, I guess, means fries or something fancier. Fluellen just gives him the look, y’know, like he’s about to drop him through the floor.

I’m sitting there, eating—no, more like picking at my food, because, honestly, I don’t know if it’s worth the effort. The leek’s alright. It’s green. It tastes like...well, like a leek. But I nod anyway when Fluellen asks if it’s good, because why not. I don’t wanna mess with him, not tonight. He’s got that tired energy. You ever see someone who looks like they’re holding the whole world up by themselves? That’s him.

The knave gets twitchy, starts yammering about something in French that I don’t understand, maybe cursing or maybe just asking for a drink. Fluellen ignores him, gets all worked up and starts on about how people should eat more leeks and respect their roots. I mean, really, who cares about leeks? Is anyone actually listening? Well, I’m half-listening, but mostly because I don’t want to miss the moment the pistol comes out. It’s stupid, but you get bored and start expecting drama.

Suddenly, the knave stands up—way too fast, chair scraping—and everyone goes quiet. He’s got that wild look, like he’s about to do something dumb. He shouts, “Pray for your French food, you fools!” and—I mean, what?—he sounds insane. Fluellen doesn’t flinch, just walks over and puts his hand out. I’m thinking, is this the part where someone gets shot? But nope, Fluellen just tugs the knave’s coat until the pistol falls out. It’s not even loaded, turns out. The knave looks even smaller, somehow, once he’s lost the pistol.

“Eat your leek,” Fluellen says, pushing a bowl in front of him. The knave hesitates, glances at me, like I’m gonna help him. I shrug. Eat your leek, man. The world’s rough, but you gotta eat.

So, the knave slumps down and starts eating, mumbling in French—maybe about how leeks aren’t so bad, maybe about wanting to go home. Fluellen’s got this calm thing going now, wiping the bar again, saying, “Good food makes good people.” Nobody knows what that really means, but it sounds nice. I finish my soup, which tastes better suddenly—not sure why. Maybe it’s just relief.

I mean, what makes a pub safe? Is it the food, or is it the people who care enough to stand up even when things get weird? Fluellen’s still working, smiling a bit, and everyone starts talking again, like nothing happened.

So yeah, that’s it, I guess. Leek soup, a knave, a pistol, and a little bit of French.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.040458722022523014,0
doc_0448,736,fiction,gpt-4.1,"So, I thought I’d write this out, just to get things straight, because honestly, I haven’t got anyone to talk to who’d really understand, and I’m starting to feel like I might explode if I don’t just, you know, put it somewhere. You ever get that feeling? Like your head’s so full of thoughts you could just scream? Anyway, I guess this is sorta like a letter—though it’s not really for anybody in particular, and, well, I’m not sure if it’d matter if it was.

The thing is, two months ago—yeah, it’s been that long—I started thinking a lot about god, or, I guess, whatever people believe god is. Which is weird for me, because I don’t usually get all, you know, spiritual or philosophical or anything. I mean, I grew up hearing a bunch of stuff about god and church and “doing the right thing,” but I always felt kinda skeptical, like, who decides what that even means? And honestly, nobody’s ever given me a real answer. Still, when you’re alone and time starts dragging, your mind just goes places. Maybe it’s boredom, maybe it’s something else. Who knows?

So, I found myself writing a letter that I never sent—yeah, I do that, write letters to people or things or whatever, just to make sense of my mess. This one was to god, though I didn’t really know what I wanted to say, and I definitely didn’t know what I wanted back. Which brings me to the question: if you could talk to god, what would you ask? Or maybe—what would you want to know?

I wrote about needing clarity, about wanting answers, but mostly about wanting to feel like I mattered. That sounds cheesy, I know, but after one of those days where you drop your keys, lose your phone, spill coffee all over your shirt and get yelled at for something you didn’t do, you kinda start wondering if anybody’s out there listening, or if you’re just talking to yourself.

Months slipped by, and nothing changed, really. Well, except I started paying attention to stuff I used to ignore, like little lessons. You know, things you pick up when you’re forced to sit still—like how the neighbor’s dog barks at exactly 6:07 every single morning, or how the sun hits the kitchen table just right for about fourteen minutes, which, for some reason, made me think of childhood breakfasts and my dad’s terrible jokes. I think there are lessons everywhere, but they’re not spelled out, not written down like “here’s what you need to know”—they’re just, I dunno, floating there, waiting. Is that how life works? Like, you gotta pay attention or you miss everything?

Anyway, the letter stayed in my drawer. I kept adding stuff to it—random questions, half-thoughts, apologies, jokes that would make no sense to anyone but me. I even wrote, “If you’re reading this, I hope you think I’m funny,” which might be the most desperate thing I’ve ever scribbled, but who cares? Maybe god likes jokes.

And then, I realized I wasn’t all that interested in answers. I mean, sure, I wanted them, but wanting and needing are different. Over time, I just wanted connection. Like, the act of writing itself made me feel less alone, even if the only person reading was me. Maybe that’s what everyone’s after—connection, not answers.

Sometimes, when I’m sitting around waiting for the bus, or trying to fall asleep, I wonder if anyone else does this—writes stupid letters to nobody, hopes someone, or something, will care. I have friends, but I don’t talk to them about this stuff. They’d probably laugh or tell me to get over myself. That’s fine, I guess. Everybody’s got their own stuff.

So, I don’t really know what god is now. I thought I’d know after two months, or at least understand something more, but I honestly don’t. Maybe god’s just an idea, or a hope, or maybe god’s the lessons you notice when you finally stop to pay attention. Or, maybe, god’s just the feeling you get when you’re writing letters to nobody and still feel seen, somehow. I know that’s not an answer, but it’s what I got.

All I know is, I’ll keep writing. Maybe next time I’ll send a letter, or maybe I’ll just keep tossing them in drawers, and that’ll be enough. That’s the thing about wanting—you never really stop, but maybe you start wanting different things. Fewer answers, more connection. Less noise, more quiet. And, who knows, maybe that’s what god was trying to teach me all along.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.04871759998609802,0
doc_0451,543,fiction,gpt-4.1,"So, I guess I should just start at the point where everything kind of went sideways, though to be honest, with us it always went sideways at some point, didn't it? We were a pretty ragtag bunch of friends, stitched together more by, I dunno, time and some shared history than anything else—like, nobody would pick us out in a crowd and think, ""Oh, there go the best of chums,"" not by a long shot. Still, when Paul came staggering into the old café all flushed and out of breath that one rainy Thursday, even old Jules—who barely looked up from his paper most days—couldn't help but raise his eyebrows and say, in that kind of grumpy french way of his, ""Qu'est-ce qui se passe, mon ami?"" which just means ""What's up?"" but it sounds fancier.

Paul, well, he's the sort of man you want to believe—tall, got that honest look about him, though if you'd asked me last year, I'd have said he's always a bit too quick to buy some wild story. Anyway, that day he drops his umbrella, nearly takes out my espresso, and blurts out something about losing his job and, well, not just any job but his grandfather's old print shop, which he tried to keep running for the last, what, five years or so? The thing is, we all knew it was a miracle it lasted that long. We all told him to cut his losses, move on, but that's not the sort of thing Paul could ever do. Loyalty's a kind of curse for the unfortunate, if you ask me.

And honestly, I didn't know what to say. I looked to Jules, then to Greta—who was at that ancient game of pretending not to listen while she eavesdropped on the whole thing. She'd always said the shop was doomed, but she liked Paul, maybe more than she let on, and she surprised us all by reaching over, patting his hand, and saying, ""We'll figure something out, won't we?"" And maybe that's the moment when—look, does every group of friends have that one crisis when you just decide to dig your heels in and help, even if you know, deep down, you're fighting a losing battle? Or is that just the movies?

But anyway, we became a sort of makeshift committee right there. Jules, who hadn't moved faster than a tortoise since the Mitterrand era, offered up an ancient rolodex with names of ""kind people, maybe, who remember your grand-père,"" though his handwriting was so bad that Paul couldn't read half the names. Greta said she'd bake and organize ""some kind of fancy french fête,"" though she didn't know the first thing about actual baking, and I volunteered to redesign the window display, which, in hindsight, was not exactly the lifeboat you'd want in a storm—I'm more the talking sort, not the doing sort.

Days turned into a kind of strange routine—Paul moping, Jules muttering, Greta covered in flour, me fussing with colored paper and string in the dusty front window. Neighbors started popping in with this awkward blend of pity and forced cheerfulness, and, well, I suppose that's humanity for you: sometimes people don't know how to help so they bring you a basil plant or a six-pack, and maybe that does help, sort of. Sometimes the old men who hung around the square, who remembered Paul's grandfather, would come in and tell stories in a mix of French and, well, a kind of local slang that's half poetry and half nonsense.

Did it work? I wish I could say we saved the shop, pulled off a miracle, but life doesn't always hand you those clean happy endings, you know? In the end, Paul packed up the last of the type cases while we just stood there, all of us suddenly aware of how quiet it was without the old presses clattering. Jules raised his cup—wine, not coffee—and said, ""To the unfortunate, and the very kind."" Greta cried, of course, but that's all right. We left together, a little closer than before, I think.

And I guess that's what you get, in the end. Not what you hoped for, but each other—if you're lucky.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.046658449094455226,0
doc_0453,1296,fiction,gpt-4.1,"So, okay, here’s what happened with Lucentio—that guy’s always got something up his sleeve. He burst into the courtyard like he’d just heard the king himself was waiting, and poor Biondello nearly tripped over his own feet, trying to follow. I mean, have you ever seen someone so jumpy and at the same time, like, trying to look cool? That’s Biondello for you. He kept tugging at his cap, glancing left and right like he expected someone to drag him off any second. But really, who would care about a servant in this part of town, right?

So anyway, Lucentio grabs him by the elbow—you know, the way someone does when they want to look all serious—and says, “Biondello, you must do something for me, and you must not mess it up.” And Biondello just nods, nods, nods, even before he knows what’s being asked. Hah, good old Biondello, never says no. Is it loyalty or fear? I honestly can’t tell sometimes.

But here’s the thing: Lucentio’s got his eyes on Baptista’s daughter, Katherina. Or, wait, no, no, it’s the younger one he wants—Bianca. See? Even I get mixed up, because all these fathers with their rules and lists of who can marry whom and how much money’s involved—it’s enough to scramble anyone’s brain. And so Baptista, he’s the father, and he’s so proud of his daughters that he can hardly see straight. Thinks he’s the wisest man in Padua, I bet.

So Lucentio’s got a plan, of course. He always does. He says he’ll pretend to be a tutor to get close to Bianca. Can you imagine trying to act like a teacher when your head’s full of, like, hearts and sighs and probably bad poetry? Biondello’s not sure it’ll work, but he’s not stupid enough to say that out loud. You can see it all over his face, though.

And now I guess—well, Lucentio says, “You must go to Baptista’s house and tell him that I, uh, I mean, your master, am a…what did he say? Oh, a scholar from Pisa, come to teach Latin and Greek. Make it sound grand, Biondello. Don’t stutter.” The thing is, Biondello always stutters when he’s nervous. But off he goes, tying his old coat a bit tighter and muttering to himself.

Me? I hung back, pretending to sweep stones off the path just in case anyone asked what I was doing there. But, honestly, I just wanted to see how it all turned out. Wouldn’t you? It’s not like folks fall in love and plot schemes every day around here, though sometimes it feels like it.

I watched Biondello knock at Baptista’s big wooden door, you know, the one with the lion’s head knocker that looks like it’s about to roar? For a second I thought he’d drop dead from nerves, but he managed to get through the speech, more or less. Baptista listened, arms crossed, long white beard twitching. While this was happening, Baptista’s youngest, Bianca, peeked down from the window—just a tiny bit of her face, but enough. Lucentio, who’d snuck around the corner by then, caught her eye. You know that look when two people see each other and the world basically stops? It was kind of like that, only a lot more awkward because her father was right there and poor Lucentio had chalk dust on his sleeve.

Anyway, the conversation took forever. Baptista kept asking questions, like, “Who sent you?” and “Why should I trust some traveling scholar with my daughter’s education?” and Biondello was starting to sweat. I almost wanted to run up and help, but, yeah right, who’d listen to me? At last, though, Baptista agreed to let Lucentio, “the fine scholar from Pisa,” give lessons.

So, everything’s set, at least for now. But tell me, do you really think love ever goes as planned? And why do people always assume fathers know best, anyway? The sun was already slipping behind the rooftops when Lucentio grinned at Biondello and promised him a gold coin—no idea if he’ll ever get it. But the air smelled hopeful, or maybe just like new trouble about to begin. Either way, I couldn’t help but smile as I picked up my broom and moved on.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.03697670075082306,0
doc_0455,679,fiction,gpt-4.1,"So, here's the thing: the whole affair started because Mrs. Bell decided she just couldn't stand the smell of horses in the morning anymore. I mean, who could blame her? Imagine the carriages lined up down the lane, all wheels and grumpy drivers and the fog. There was always mist rolling over from the river, like the world was just waking up slow. Anyway, Mrs. Bell marched right over to Mr. Curtis, the head of carriages, or whatever silly thing his title was, and said, ""Sir, I would have you know the gentlemen coming to my house aren't to be tripping over your mud.""

Now, Mr. Curtis, he was one of those fellows who’d rather talk about the weather than anything real. He tried to smile and doff his hat, said something about ""with all due respect ma'am,"" but Mrs. Bell wasn’t having any of it. She jabbed her umbrella at the nearest wheel, a wobbly old thing, and said, ""I expect better."" Then she stalked off in a huff, skirts all swooshy.

Funny thing is, the rest of us just watched from the windows. I saw Hamlet, the coach dog—yes, that’s his name—slink behind the boot and sort of squint at the fuss. Hamlet’s got more sense than half the people here, I swear. You ever wonder what dogs think of us when we get all puffed up over mud and manners? Sometimes I think they know something important and just won’t say.

That morning, Osric came by. He's the new gentleman, just in from the city. He's got too-tight boots and the kind of hair that never stays flat, no matter how much he pats it. Osric strolled up with a cocky little grin—like he knew the punchline to a joke no one else heard—and asked Hamlet, ""Would you know where a man might find breakfast?"" Hamlet sneezed. Osric took it for an answer and headed for the kitchen.

To be honest, the house runs on faith and tea. Mrs. Bell's faith that things will go right, and gallons of tea poured at all hours, mostly by Miss June, the only person who can carry three saucers without dropping one. Miss June says, ""If gentlemen'd stop asking for toast at midnight, I’d sleep more."" And she laughs, but you can see she means it. Sometimes I help her, carrying the pots up the back stairs, and she tells me who quarreled and who came home cheerful. Feels like being let in on secrets.

And yet, everyone pretends not to know each other's business. Mr. Curtis acts as if Mrs. Bell's umbrella didn't almost puncture his hat. Osric tips imaginary hats to invisible ladies. Hamlet chases crows off the lawn, which he seems to think is some grand quest. The whole house is a stage. I suppose that's true for every house with guests, though—don't you think?

Yesterday, Sir Tamlin came by. He's an old friend of Mrs. Bell, or something more complicated, but no one ever says. His carriage looked like it'd rolled through a hundred puddles. The driver scowled. Sir Tamlin just waltzed in, all smiles, saying, ""Faith, my dear, your drive's cost me a shoe."" Mrs. Bell sniffed, ""At least you’ve one left."" They laughed like old soldiers.

So you get to thinking, why do they all come? It's not the food, which is decent but plain, or the view, which mostly involves fog. Maybe it's the peace, the sense that in this little nest, you can be ridiculous and no one will mind. Even Mrs. Bell. Even Osric. There's a moment after supper, when the fire’s low and everyone talks quietly, not because they're hiding things, but because it feels good to rest.

And things just go on, day to day. Carriages in the morning, arguments about mud, gentlemen who can't find their gloves, Hamlet howling at the moon, Miss June cursing the stairs. Maybe nothing much happens. Still, sometimes when I’m tiptoeing down the hall at night, I wonder if deep down, we all know we’re waiting for something. Or is that just what people do in old houses with too many rooms?",1,True,ai_obfuscated,fiction_disfluency_humanized,0.038011484705241724,0
doc_0459,904,fiction,gpt-4.1,"So the thing is, there’s always been something off about Catherine, and—wait, I know that sounds unfair, but hear me out. You know how some people just have that look? Like you walk into a room and you can feel someone’s watching, but you just… you can’t tell who because everyone’s being so normal and drinking whatever bland punch somebody brought, but it’s her. And her eyes, I swear, they’re always a little too bright, catching the light in that way that makes you want to look away but you can’t. I don’t know if I’m explaining this right.

It wasn’t like I was obsessed with her, or whatever—you ever get those weird gut feelings, just for no reason? You can’t shake ’em. I’d see her around, standing off near the window or trailing after the so-called ""master,"" old Mr. Jacobs, who ran the place. Nobody called him that out loud, though. We’d just kind of exchange these glances, you know, the kind where you both know there’s a joke that you’re not saying because it’d be too much effort. Anyway, Catherine would watch him, and sometimes I’d catch her lips moving just a bit, but I couldn’t hear anything, not really.

One afternoon, after most people went out to get lunch, I hung back, pretending to be lost in some crap about supply orders just to avoid the heat outside. Catherine stayed behind too, sitting at one of the desks flipping an old book—looked like the pages were about to fall out. I was about to ask her what she was reading, not really wanting an answer or caring, but instead I just kind of blurted, “Do you ever get tired of this place?” and, wow, why’d I say that? She looked up, real slow, and for a second I thought maybe she’d just ignore me like usual, but she sort of smiled in this way that didn’t really reach her eyes and said, “Sometimes I imagine I’m somewhere else. Somewhere with fewer clocks.”

Isn’t that a weird answer? I mean, what was I supposed to say? There weren’t even that many clocks in the office—three, tops, unless you counted the old grandfather clock that hadn’t worked in years. Sometimes I saw her standing in front of it, though, like she was waiting for it to start ticking again, which is… I don’t know, odd?

Now, here’s the part that sticks with me. A few days later, everyone was buzzing because Mr. Jacobs had lost his glasses and was wandering around half-blind as if the building itself had turned against him. Catherine didn’t say a word, but she had this look that made me think she knew exactly where they were. And later, when I saw her alone in the stairwell, holding those very glasses, she just pressed a finger to her lips like she was telling me to keep quiet, as if it mattered to anyone but him.

I don’t know why, but suddenly I got the urge to ask her if she was happy. I know, it’s none of my business, right? But I did it anyway, kind of mumbling it, half-hoping she wouldn’t hear. But she did. She nodded, slow, and said, “Sometimes, when nobody’s looking, I imagine I’m the one giving orders.”

What does that even mean? I thought about it all day, but I couldn’t get it out of my head. Was she talking about Mr. Jacobs? Or someone else—maybe herself? And honestly, I know I should’ve just left it, but once you start noticing stuff, you can’t un-notice it. Like, I’d catch Catherine in the reflection of the front doors, watching everyone go by, her face all unreadable, and I started wondering if everyone else saw it too, or if it was just me seeing another version of her, one that was waiting for something.

I’m not saying she was dangerous or anything dramatic like that. If anything, she seemed tired, like she was waiting for life to let her in on the big secret. I get that. Who isn’t, sometimes? Still, there’s something that happens when you realize someone’s always in the background, holding on to stuff nobody else knows about—including, apparently, people’s glasses—and yet, they never seem to want the spotlight. Or do they? That’s the thing, right? How can you tell what people really want when you can barely sort out what you want yourself?

So I guess now, every time I run into Catherine, I wonder if she’s still watching, still keeping tabs on everyone, or if she’s finally found a place with fewer clocks and more time for herself. Or maybe, just maybe, she’s the real master after all, and we just haven’t caught on yet",1,True,ai_obfuscated,fiction_disfluency_humanized,0.03768585023580048,0
doc_0460,636,fiction,gpt-4.1,"So, uh, let me try and tell you about Timon—yeah, Timon of, well, let's just say from Athens, but it hardly matters where he's from, right? It's not like that stuff sticks with you after you've heard his story. The thing is, Timon started off the kind of friend everyone thinks they want. If you’d met him first, you’d probably think, wow, this guy would give you anything, maybe even his last loaf. And that was true. Almost too true, if I’m being honest.

The thing with Timon is, he didn’t see it coming. Like, not even a hint. His house—it was always open, like, wide open, and if—if you happened to come by hungry or broke or just plain bored, he’d find a way to help. He’d be pulling out coins, food, even little gifts for your kids or whatever. And he laughed easy, like someone who didn’t know there was such a thing as a bad friend.

But you know what happens, right? Or wait, maybe you don’t, but you can probably guess. People talk about Athens being a city where folks look out for each other, but, honestly, if you looked close, it was mostly looking out for themselves. And for a while, Timon didn’t notice. Or maybe he didn’t care. Maybe he thought, like, someday I’ll need a hand and they’ll be there.

Well, the day came. It always does, doesn’t it? I mean, isn’t that the way—first you give, then one day you gotta ask, and that’s when you see what’s what. Anyway, Timon’s luck turned. I couldn’t say how, exactly—maybe he spent too much, maybe thieves, maybe the cost of throwing feast after feast actually bites—doesn’t matter much. Bottom line, he finds himself without, uh, anything. Not even enough for bread. So he knocks on those same doors he kept open so wide, and guess what he gets? Nothing. Not a crumb, not a coin, not even a polite lie.

He tried to laugh it off the first time. “Ah, you must be busy,” he’d say, or, “Next time, then,” and wave and try another friend. The thing is, after a while, you run out of friends to try. Turns out, the word “friend” is easy to use when you’re full and comfortable and the wine hasn’t run out, but it gets real heavy when there’s nothing left to take. Am I making sense? I’m just saying, he realized he was alone in that city, and not just alone, but—what’s worse—forgotten.

So, Timon gets angry. No, not just angry. He turns into someone else entirely. He stops trusting, stops talking, and, uh, I guess you could say he stops living, really. He leaves Athens. Just walks out. Some people said they saw him, dirty and wild, digging up roots to eat. Maybe he’d found gold in the ground once—some folks say that much—but who cares? It’s not about the gold. The whole point is, no one followed him.

And, I mean, can you blame him? If you gave everything away and then when you needed so much as a crust, nobody came, wouldn’t you feel, I don’t know, small and used-up? Do you ever wonder if anyone really means it when they say, “I’ll be there for you”? Timon did. He wondered, and then he stopped wondering, and then he just stopped.

Now, I’m not saying Athens changed without him. Probably didn’t. A city like that, it rolls on. But maybe, somewhere, someone remembered the way he used to laugh, or the way he used to call everyone “friend”—even folks he barely knew. Maybe. Or maybe not. Doesn’t change much, I guess. Just—if you happen to have a friend who gives first, maybe check in once in a while. You know, before the asking gets hard and there’s nothing left but, well, regret.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.03248061003400287,0
doc_0464,811,fiction,gpt-4.1,"You know, I’ve always thought people talk too much about things they know nothing about—like, really, if you look at last night at Netherfield, who saw anything? No one. Everyone just guesses, and, well, they act like it’s knowledge. But, the thing is, I was there, just sitting by the fireplace pretending to ignore everyone else, when Lizzy came in—you know, with her muddied skirt and all that—and, I swear, there was a hush, just for a second. Not dramatic, just—like everyone noticed something but didn’t want to admit it out loud.

Mrs. Bennet, of course, can’t keep quiet when she feels she has an audience. “My dear Jane,” she cried—really too loud for a drawing room—“if Mr. Bingley doesn’t see how devoted you are, then, truly, nothing in the world makes sense.” And Jane just kind of smiled, polite as ever, but I saw her look down at her hands. Maybe she was nervous, or maybe she just wanted everyone to stop talking for once.

Oh, and Bingley was… well, he’s always nice. I mean, almost confusingly nice, if that makes any sense. Is it possible for someone to be too agreeable? Sometimes I wonder if he has any opinions at all. Like, he just laughed at whatever anyone said, fiddled with his cuffs, and asked after the weather—again. Poor Jane tried to answer every question like it was the first time, though Lizzy shot her a look that said, “Don’t encourage him.” Not that Bingley minded. I think he’d be happy if every conversation was sort of about nothing, just floating along.

And then you’ve got Darcy—well, he stood in the corner. Really, he only talked a bit, mostly to Lizzy, and even then, it was like every word cost him a penny. You could kind of see Lizzy’s eyebrow going up as she listened, but she never lost her cool. She never does. Actually, I’m convinced she’d argue with a thunderstorm, if she thought it was being unreasonable.

Honestly, sometimes I think the people in that room must be living in a different world than I am. I mean, do they really believe what they’re saying? All that stuff about happiness and good fortune and—what was it Bingley said? “Cheerful company is the greatest delight.” As if that explains anything, or means anything at all. Maybe I’m just being grumpy. Maybe I should’ve had more lemonade.

But it gets better—or worse, depending on how you look at it. Mrs. Bennet started talking about the entail (again), and I thought, “If she says something about cousins, I’ll run into the rain.” And Jane just sat there, patient, like she was bracing herself for a storm, but Mary piped up about ‘moral worth’ (whatever that is), and the whole thing drifted away. Are people really listening to each other, or just waiting for their turn?

Oh, and did I mention how Kitty sneezed—like, three times in a row? No one said “bless you.” Everyone just stared, and then it went on as if nothing happened. I guess that’s how it always is. Stuff happens, and we all pretend it didn’t.

But, you know, after the tea and the little speeches and poor Jane trying not to look tired, Lizzy caught my eye and grinned, just for a split second. Like, a real grin—not one of those “I’m fine, everything’s fine” smiles, but more like, “Isn’t this whole thing ridiculous?” And suddenly, I didn’t mind being there so much. Sometimes having someone who gets the joke makes everything else bearable.

So yeah, maybe nothing really happened last night, and everybody’s just talking because it’s easier than saying, “I don’t know.” Or maybe that’s how things move forward—one awkward conversation at a time. Who knows? I’m just glad Lizzy was there.",1,True,ai_obfuscated,fiction_disfluency_humanized,0.023309309049040675,0
doc_0470,1913,news,gpt-4.1,"Korda’s team celebrated their first title after a strong match. The tournament brought together players from many teams. It was a difficult competition. Boqvist played well but was not able to stop Korda’s team from taking the lead. The weather was cloudy, and the course was in fair condition. Many spectators watched, hoping to see a close finish.

Korda finished the last round at par. This was enough to win. The team was happy after the final scores were announced. Some players said that the pressure was strong in the last holes. They needed to keep calm and focus on each shot. Korda explained that the team worked hard and supported each other. They practiced many hours before the tournament.

Boqvist said that he was proud of his team’s effort. They played well but made some mistakes. He mentioned that the team would train more for the next event. Other players congratulated Korda’s team for their victory. The crowd applauded when the winners received their prize.

The victory was important for Korda’s team. It was their first time winning the title. Coaches and team members were emotional. Some said it was a dream come true. The captain thanked the fans for their support. He said the team felt strong because the fans believed in them.

After the event, Korda’s team held a small celebration. They said they would remember this day for a long time. Next week, they will start preparing for another tournament. Boqvist’s team also plans to compete again. They hope to improve and challenge Korda’s team.

The organizers said the event went well. There were no major problems. Many people enjoyed watching the match. The local officials said they were glad to host the teams. The community supported the tournament, and everyone was pleased with the result.",1,True,ai_obfuscated,translated_news_awkward_plain,0.04958150167190279,0
